"","wavelength","alder_mean_reflectance"
"1468",1468,0.12719
"1469",1469,0.12872
"1470",1470,0.128151666666667
"1471",1471,0.126671666666667
"1472",1472,0.125121666666667
"1473",1473,0.1209555
"1474",1474,0.119607
"1475",1475,0.12046
"1476",1476,0.120161666666667
"1477",1477,0.12079
"1478",1478,0.12089
"1479",1479,0.120213166666667
"1480",1480,0.119488666666667
"1481",1481,0.118955666666667
"1482",1482,0.118269333333333
"1483",1483,0.116957166666667
"1484",1484,0.115681666666667
"1485",1485,0.114347333333333
"1486",1486,0.11337
"1487",1487,0.112018333333333
"1488",1488,0.1116605
"1489",1489,0.112684333333333
"1490",1490,0.112861833333333
"1491",1491,0.113235666666667
"1492",1492,0.112743333333333
"1493",1493,0.110911333333333
"1494",1494,0.110472666666667
"1495",1495,0.1108835
"1496",1496,0.110084
"1497",1497,0.109205666666667
"1498",1498,0.108909166666667
"1499",1499,0.107446
"1500",1500,0.107342
"1501",1501,0.110153333333333
"1502",1502,0.0506393333333333
"1503",1503,0.0429033333333333
"1504",1504,0.0435998333333333
"1505",1505,0.0453343333333333
"1506",1506,0.0347833333333333
"1507",1507,0.0324451666666667
"1508",1508,0.0464788333333333
"1509",1509,0.0453853333333333
"1510",1510,0.0419041666666667
"1511",1511,0.0408996666666667
"1512",1512,0.037252
"1513",1513,0.0374296666666667
"1514",1514,0.0439428333333333
"1515",1515,0.0571826666666667
"1516",1516,0.0498945
"1517",1517,0.0366051666666667
"1518",1518,0.0394365
"1519",1519,0.0430158333333333
"1520",1520,0.0425501666666667
"1521",1521,0.0381666666666667
"1522",1522,0.041891
"1523",1523,0.0434901666666667
"1524",1524,0.0405753333333333
"1525",1525,0.0415503333333333
"1526",1526,0.040567
"1527",1527,0.0380033333333333
"1528",1528,0.0373688333333333
"1529",1529,0.0384108333333333
"1530",1530,0.041419
"1531",1531,0.0452065
"1532",1532,0.0379401666666667
"1533",1533,0.0345403333333333
"1534",1534,0.0426691666666667
"1535",1535,0.0434663333333333
"1536",1536,0.0432501666666667
"1537",1537,0.0445583333333333
"1538",1538,0.0459363333333333
"1539",1539,0.0437193333333333
"1540",1540,0.0399531666666667
"1541",1541,0.0396775
"1542",1542,0.0425073333333333
"1543",1543,0.0439991666666667
"1544",1544,0.0410126666666667
"1545",1545,0.0429026666666667
"1546",1546,0.0459295
"1547",1547,0.046626
"1548",1548,0.0441686666666667
"1549",1549,0.0419305
"1550",1550,0.0409083333333333
"1551",1551,0.0395411666666667
"1552",1552,0.0408585
"1553",1553,0.042856
"1554",1554,0.0415981666666667
"1555",1555,0.0404156666666667
"1556",1556,0.0415768333333333
"1557",1557,0.0453125
"1558",1558,0.0434976666666667
"1559",1559,0.0420483333333333
"1560",1560,0.0436813333333333
"1561",1561,0.042941
"1562",1562,0.0415103333333333
"1563",1563,0.0408733333333333
"1564",1564,0.0428141666666667
"1565",1565,0.043882
"1566",1566,0.0437111666666667
"1567",1567,0.0431046666666667
"1568",1568,0.0426298333333333
"1569",1569,0.0423336666666667
"1570",1570,0.042249
"1571",1571,0.0431215
"1572",1572,0.0432631666666667
"1573",1573,0.0423191666666667
"1574",1574,0.0424075
"1575",1575,0.0430388333333333
"1576",1576,0.0436066666666667
"1577",1577,0.0432416666666667
"1578",1578,0.0433811666666667
"1579",1579,0.043729
"1580",1580,0.04356
"1581",1581,0.043645
"1582",1582,0.0433863333333333
"1583",1583,0.0425448333333333
"1584",1584,0.0427183333333333
"1585",1585,0.0430563333333333
"1586",1586,0.043082
"1587",1587,0.0428573333333333
"1588",1588,0.0430265
"1589",1589,0.043337
"1590",1590,0.0429445
"1591",1591,0.0427465
"1592",1592,0.0430458333333333
"1593",1593,0.0438036666666667
"1594",1594,0.0438171666666667
"1595",1595,0.0432858333333333
"1596",1596,0.0427028333333333
"1597",1597,0.0429125
"1598",1598,0.0434365
"1599",1599,0.0438801666666667
"1600",1600,0.0438811666666667
"1601",1601,0.0436803333333333
"1602",1602,0.043611
"1603",1603,0.0440728333333333
"1604",1604,0.0446366666666667
"1605",1605,0.0447133333333333
"1606",1606,0.0440445
"1607",1607,0.0443663333333333
"1608",1608,0.0448315
"1609",1609,0.0447871666666667
"1610",1610,0.0444268333333333
"1611",1611,0.0441258333333333
"1612",1612,0.0441231666666667
"1613",1613,0.044581
"1614",1614,0.0449356666666667
"1615",1615,0.044964
"1616",1616,0.0446443333333333
"1617",1617,0.044753
"1618",1618,0.0448611666666667
"1619",1619,0.044568
"1620",1620,0.0445203333333333
"1621",1621,0.044467
"1622",1622,0.044367
"1623",1623,0.0447018333333333
"1624",1624,0.0447525
"1625",1625,0.0446145
"1626",1626,0.044953
"1627",1627,0.0450541666666667
"1628",1628,0.0447673333333333
"1629",1629,0.0442225
"1630",1630,0.0443451666666667
"1631",1631,0.0446906666666667
"1632",1632,0.0448303333333333
"1633",1633,0.044892
"1634",1634,0.0448326666666667
"1635",1635,0.0446816666666667
"1636",1636,0.0444996666666667
"1637",1637,0.0451018333333333
"1638",1638,0.0459006666666667
"1639",1639,0.0456606666666667
"1640",1640,0.0454906666666667
"1641",1641,0.0455848333333333
"1642",1642,0.0458901666666667
"1643",1643,0.0461571666666667
"1644",1644,0.0461458333333333
"1645",1645,0.0459826666666667
"1646",1646,0.0466438333333333
"1647",1647,0.0470081666666667
"1648",1648,0.0470088333333333
"1649",1649,0.0474165
"1650",1650,0.0478686666666667
"1651",1651,0.0482371666666667
"1652",1652,0.0484925
"1653",1653,0.0489333333333333
"1654",1654,0.0496158333333333
"1655",1655,0.050487
"1656",1656,0.0513388333333333
"1657",1657,0.0519335
"1658",1658,0.0523665
"1659",1659,0.0532211666666667
"1660",1660,0.0541283333333333
"1661",1661,0.055129
"1662",1662,0.0564308333333333
"1663",1663,0.0577741666666667
"1664",1664,0.0591466666666667
"1665",1665,0.0606038333333333
"1666",1666,0.0622581666666667
"1667",1667,0.0639523333333333
"1668",1668,0.0656771666666667
"1669",1669,0.0678048333333333
"1670",1670,0.0699166666666667
"1671",1671,0.0719856666666667
"1672",1672,0.0743116666666667
"1673",1673,0.07671
"1674",1674,0.0789731666666667
"1675",1675,0.0809856666666667
"1676",1676,0.083639
"1677",1677,0.0862175
"1678",1678,0.0882196666666667
"1679",1679,0.0904575
"1680",1680,0.092584
"1681",1681,0.0944686666666667
"1682",1682,0.096248
"1683",1683,0.0981043333333333
"1684",1684,0.0998218333333333
"1685",1685,0.101019166666667
"1686",1686,0.1023965
"1687",1687,0.1036395
"1688",1688,0.104415333333333
"1689",1689,0.1053295
"1690",1690,0.1061235
"1691",1691,0.106713333333333
"1692",1692,0.1074045
"1693",1693,0.107932333333333
"1694",1694,0.108312666666667
"1695",1695,0.1087535
"1696",1696,0.109229
"1697",1697,0.1096425
"1698",1698,0.1099015
"1699",1699,0.110245666666667
"1700",1700,0.110570833333333
"1701",1701,0.110833666666667
"1702",1702,0.111303833333333
"1703",1703,0.1114965
"1704",1704,0.111386833333333
"1705",1705,0.111494333333333
"1706",1706,0.1114175
"1707",1707,0.111183333333333
"1708",1708,0.110938666666667
"1709",1709,0.110297333333333
"1710",1710,0.1095475
"1711",1711,0.108926833333333
"1712",1712,0.108028166666667
"1713",1713,0.107027833333333
"1714",1714,0.105977666666667
"1715",1715,0.104704166666667
"1716",1716,0.103434833333333
"1717",1717,0.1021175
"1718",1718,0.100569333333333
"1719",1719,0.0990015
"1720",1720,0.097418
"1721",1721,0.095786
"1722",1722,0.0941955
"1723",1723,0.0925231666666667
"1724",1724,0.0907633333333333
"1725",1725,0.0891708333333333
"1726",1726,0.0876396666666667
"1727",1727,0.0861713333333333
"1728",1728,0.0848316666666667
"1729",1729,0.0834876666666667
"1730",1730,0.0822256666666667
"1731",1731,0.081156
"1732",1732,0.0800625
"1733",1733,0.0790446666666667
"1734",1734,0.0781676666666667
"1735",1735,0.0773238333333333
"1736",1736,0.0764996666666667
"1737",1737,0.0756965
"1738",1738,0.0749273333333333
"1739",1739,0.0742291666666667
"1740",1740,0.0736163333333333
"1741",1741,0.0730778333333333
"1742",1742,0.0724783333333333
"1743",1743,0.0719206666666667
"1744",1744,0.071496
"1745",1745,0.07112
"1746",1746,0.0707743333333333
"1747",1747,0.0704371666666667
"1748",1748,0.0700678333333333
"1749",1749,0.069764
"1750",1750,0.0694983333333333
"1751",1751,0.069186
"1752",1752,0.068919
"1753",1753,0.068634
"1754",1754,0.0682883333333333
"1755",1755,0.0680821666666667
"1756",1756,0.0677803333333333
"1757",1757,0.0673165
"1758",1758,0.0669293333333333
"1759",1759,0.0665006666666667
"1760",1760,0.0660316666666667
"1761",1761,0.0655826666666667
"1762",1762,0.0650686666666667
"1763",1763,0.0645555
"1764",1764,0.0641
"1765",1765,0.0635458333333333
"1766",1766,0.0630201666666667
"1767",1767,0.0625626666666667
"1768",1768,0.0620186666666667
"1769",1769,0.0614995
"1770",1770,0.0610298333333333
"1771",1771,0.0605846666666667
"1772",1772,0.0601041666666667
"1773",1773,0.059646
"1774",1774,0.059283
"1775",1775,0.0589946666666667
"1776",1776,0.0587368333333333
"1777",1777,0.0584888333333333
"1778",1778,0.058285
"1779",1779,0.058066
"1780",1780,0.0578503333333333
"1781",1781,0.0577158333333333
"1782",1782,0.0575433333333333
"1783",1783,0.0573765
"1784",1784,0.0572728333333333
"1785",1785,0.0571446666666667
"1786",1786,0.0569556666666667
"1787",1787,0.0566868333333333
"1788",1788,0.056338
"1789",1789,0.0559633333333333
"1790",1790,0.0555695
"1791",1791,0.055121
"1792",1792,0.0546061666666667
"1793",1793,0.0540451666666667
"1794",1794,0.053475
"1795",1795,0.052881
"1796",1796,0.0523536666666667
"1797",1797,0.0519193333333333
"1798",1798,0.0514411666666667
"1799",1799,0.0508903333333333
"1800",1800,0.050368
"1801",1801,0.0501071666666667
"1802",1802,0.0497996666666667
"1803",1803,0.0494963333333333
"1804",1804,0.0493373333333333
"1805",1805,0.0491983333333333
"1806",1806,0.0490126666666667
"1807",1807,0.048789
"1808",1808,0.0487273333333333
"1809",1809,0.048596
"1810",1810,0.0483496666666667
"1811",1811,0.0481068333333333
"1812",1812,0.0478615
"1813",1813,0.0476233333333333
"1814",1814,0.047406
"1815",1815,0.0472405
"1816",1816,0.047112
"1817",1817,0.0470181666666667
"1818",1818,0.0470115
"1819",1819,0.0470468333333333
"1820",1820,0.0471245
"1821",1821,0.0472855
"1822",1822,0.047436
"1823",1823,0.047648
"1824",1824,0.0480086666666667
"1825",1825,0.0483235
"1826",1826,0.0486898333333333
"1827",1827,0.0491706666666667
"1828",1828,0.0496803333333333
"1829",1829,0.0502023333333333
"1830",1830,0.0507856666666667
"1831",1831,0.0515411666666667
"1832",1832,0.05219
"1833",1833,0.0528705
"1834",1834,0.0537731666666667
"1835",1835,0.0545538333333333
"1836",1836,0.0554061666666667
"1837",1837,0.0564185
"1838",1838,0.0573185
"1839",1839,0.0583776666666667
"1840",1840,0.0596633333333333
"1841",1841,0.0611033333333333
"1842",1842,0.0628313333333333
"1843",1843,0.065013
"1844",1844,0.0677828333333333
"1845",1845,0.0710211666666667
"1846",1846,0.0749105
"1847",1847,0.0795393333333333
"1848",1848,0.0847868333333333
"1849",1849,0.0906981666666667
"1850",1850,0.0972698333333333
"1851",1851,0.104466166666667
"1852",1852,0.112181333333333
"1853",1853,0.120391666666667
"1854",1854,0.12905
"1855",1855,0.137968333333333
"1856",1856,0.147145
"1857",1857,0.156558333333333
"1858",1858,0.16613
"1859",1859,0.17583
"1860",1860,0.185616666666667
"1861",1861,0.195481666666667
"1862",1862,0.205411666666667
"1863",1863,0.215391666666667
"1864",1864,0.2254
"1865",1865,0.23548
"1866",1866,0.245495
"1867",1867,0.255425
"1868",1868,0.265401666666667
"1869",1869,0.27526
"1870",1870,0.284983333333333
"1871",1871,0.294621666666667
"1872",1872,0.30412
"1873",1873,0.313416666666667
"1874",1874,0.322473333333333
"1875",1875,0.331286666666667
"1876",1876,0.339863333333333
"1877",1877,0.348178333333333
"1878",1878,0.35617
"1879",1879,0.363871666666667
"1880",1880,0.371251666666667
"1881",1881,0.378306666666667
"1882",1882,0.384981666666667
"1883",1883,0.391313333333333
"1884",1884,0.397325
"1885",1885,0.403041666666667
"1886",1886,0.408373333333333
"1887",1887,0.413338333333333
"1888",1888,0.418066666666667
"1889",1889,0.422476666666667
"1890",1890,0.426556666666667
"1891",1891,0.430318333333333
"1892",1892,0.433795
"1893",1893,0.437003333333333
"1894",1894,0.439946666666667
"1895",1895,0.442663333333333
"1896",1896,0.44511
"1897",1897,0.447298333333333
"1898",1898,0.449286666666667
"1899",1899,0.451073333333333
"1900",1900,0.452671666666667
"1901",1901,0.454096666666667
"1902",1902,0.455346666666667
"1903",1903,0.456458333333333
"1904",1904,0.457453333333333
"1905",1905,0.45831
"1906",1906,0.459063333333333
"1907",1907,0.459718333333333
"1908",1908,0.460268333333333
"1909",1909,0.460791666666667
"1910",1910,0.461228333333333
"1911",1911,0.461561666666667
"1912",1912,0.461903333333333
"1913",1913,0.4622
"1914",1914,0.462426666666667
"1915",1915,0.46257
"1916",1916,0.462695
"1917",1917,0.46279
"1918",1918,0.462838333333333
"1919",1919,0.462908333333333
"1920",1920,0.462948333333333
"1921",1921,0.46294
"1922",1922,0.462915
"1923",1923,0.462915
"1924",1924,0.462918333333333
"1925",1925,0.46287
"1926",1926,0.462843333333333
"1927",1927,0.462808333333333
"1928",1928,0.462735
"1929",1929,0.462735
"1930",1930,0.46274
"1931",1931,0.462721666666667
"1932",1932,0.46271
"1933",1933,0.462695
"1934",1934,0.462683333333333
"1935",1935,0.462706666666667
"1936",1936,0.462733333333333
"1937",1937,0.462748333333333
"1938",1938,0.462753333333333
"1939",1939,0.462766666666667
"1940",1940,0.462776666666667
"1941",1941,0.462786666666667
"1942",1942,0.462795
"1943",1943,0.462808333333333
"1944",1944,0.462808333333333
"1945",1945,0.46279
"1946",1946,0.462823333333333
"1947",1947,0.462863333333333
"1948",1948,0.462896666666667
"1949",1949,0.46296
"1950",1950,0.463006666666667
"1951",1951,0.463038333333333
"1952",1952,0.463065
"1953",1953,0.463093333333333
"1954",1954,0.463133333333333
"1955",1955,0.463185
"1956",1956,0.463243333333333
"1957",1957,0.463293333333333
"1958",1958,0.463321666666667
"1959",1959,0.46333
"1960",1960,0.463403333333333
"1961",1961,0.463456666666667
"1962",1962,0.463421666666667
"1963",1963,0.463511666666667
"1964",1964,0.463568333333333
"1965",1965,0.463538333333333
"1966",1966,0.463563333333333
"1967",1967,0.463633333333333
"1968",1968,0.463696666666667
"1969",1969,0.46369
"1970",1970,0.46372
"1971",1971,0.463768333333333
"1972",1972,0.46381
"1973",1973,0.463885
"1974",1974,0.463926666666667
"1975",1975,0.463948333333333
"1976",1976,0.464015
"1977",1977,0.464045
"1978",1978,0.464041666666667
"1979",1979,0.464043333333333
"1980",1980,0.464138333333333
"1981",1981,0.464221666666667
"1982",1982,0.464246666666667
"1983",1983,0.464251666666667
"1984",1984,0.464256666666667
"1985",1985,0.464295
"1986",1986,0.464375
"1987",1987,0.464361666666667
"1988",1988,0.464351666666667
"1989",1989,0.464396666666667
"1990",1990,0.464458333333333
"1991",1991,0.464491666666667
"1992",1992,0.4645
"1993",1993,0.46451
"1994",1994,0.464526666666667
"1995",1995,0.46457
"1996",1996,0.464631666666667
"1997",1997,0.464625
"1998",1998,0.46464
"1999",1999,0.464685
"2000",2000,0.46468
"2001",2001,0.464701666666667
"2002",2002,0.46473
"2003",2003,0.464728333333333
"2004",2004,0.464776666666667
"2005",2005,0.464813333333333
"2006",2006,0.464806666666667
"2007",2007,0.464763333333333
"2008",2008,0.464808333333333
"2009",2009,0.464855
"2010",2010,0.464778333333333
"2011",2011,0.464785
"2012",2012,0.464816666666667
"2013",2013,0.464828333333333
"2014",2014,0.464858333333333
"2015",2015,0.464855
"2016",2016,0.46484
"2017",2017,0.464853333333333
"2018",2018,0.464846666666667
"2019",2019,0.464851666666667
"2020",2020,0.464888333333333
"2021",2021,0.464833333333333
"2022",2022,0.464793333333333
"2023",2023,0.464793333333333
"2024",2024,0.464785
"2025",2025,0.464806666666667
"2026",2026,0.464846666666667
"2027",2027,0.464865
"2028",2028,0.46479
"2029",2029,0.464778333333333
"2030",2030,0.464856666666667
"2031",2031,0.46487
"2032",2032,0.464813333333333
"2033",2033,0.464771666666667
"2034",2034,0.464843333333333
"2035",2035,0.464815
"2036",2036,0.464761666666667
"2037",2037,0.464741666666667
"2038",2038,0.464765
"2039",2039,0.464741666666667
"2040",2040,0.464705
"2041",2041,0.464743333333333
"2042",2042,0.464726666666667
"2043",2043,0.464688333333333
"2044",2044,0.464663333333333
"2045",2045,0.464698333333333
"2046",2046,0.464676666666667
"2047",2047,0.464611666666667
"2048",2048,0.464606666666667
"2049",2049,0.46461
"2050",2050,0.464585
"2051",2051,0.46454
"2052",2052,0.46462
"2053",2053,0.464578333333333
"2054",2054,0.464446666666667
"2055",2055,0.464508333333333
"2056",2056,0.464515
"2057",2057,0.464473333333333
"2058",2058,0.464451666666667
"2059",2059,0.46449
"2060",2060,0.464508333333333
"2061",2061,0.46448
"2062",2062,0.464433333333333
"2063",2063,0.464421666666667
"2064",2064,0.464416666666667
"2065",2065,0.464395
"2066",2066,0.464398333333333
"2067",2067,0.464395
"2068",2068,0.464355
"2069",2069,0.464253333333333
"2070",2070,0.464226666666667
"2071",2071,0.46424
"2072",2072,0.464188333333333
"2073",2073,0.46412
"2074",2074,0.464096666666667
"2075",2075,0.464108333333333
"2076",2076,0.464031666666667
"2077",2077,0.46397
"2078",2078,0.463953333333333
"2079",2079,0.463973333333333
"2080",2080,0.463976666666667
"2081",2081,0.463983333333333
"2082",2082,0.463965
"2083",2083,0.463811666666667
"2084",2084,0.463646666666667
"2085",2085,0.463531666666667
"2086",2086,0.463481666666667
"2087",2087,0.463318333333333
"2088",2088,0.463178333333333
"2089",2089,0.463148333333333
"2090",2090,0.463085
"2091",2091,0.463003333333333
"2092",2092,0.462928333333333
"2093",2093,0.462886666666667
"2094",2094,0.462808333333333
"2095",2095,0.46263
"2096",2096,0.462386666666667
"2097",2097,0.462441666666667
"2098",2098,0.46234
"2099",2099,0.462083333333333
"2100",2100,0.46197
"2101",2101,0.461765
"2102",2102,0.461661666666667
"2103",2103,0.461706666666667
"2104",2104,0.461281666666667
"2105",2105,0.461066666666667
"2106",2106,0.461095
"2107",2107,0.46088
"2108",2108,0.460621666666667
"2109",2109,0.460456666666667
"2110",2110,0.460403333333333
"2111",2111,0.46005
"2112",2112,0.459933333333333
"2113",2113,0.460008333333333
"2114",2114,0.459765
"2115",2115,0.459656666666667
"2116",2116,0.459608333333333
"2117",2117,0.459473333333333
"2118",2118,0.45926
"2119",2119,0.4591
"2120",2120,0.459106666666667
"2121",2121,0.459386666666667
"2122",2122,0.45922
"2123",2123,0.45898
"2124",2124,0.459056666666667
"2125",2125,0.45904
"2126",2126,0.458908333333333
"2127",2127,0.458803333333333
"2128",2128,0.45902
"2129",2129,0.458991666666667
"2130",2130,0.458871666666667
"2131",2131,0.458866666666667
"2132",2132,0.458713333333333
"2133",2133,0.458645
"2134",2134,0.458703333333333
"2135",2135,0.458773333333333
"2136",2136,0.458721666666667
"2137",2137,0.458703333333333
"2138",2138,0.458843333333333
"2139",2139,0.459001666666667
"2140",2140,0.458998333333333
"2141",2141,0.458865
"2142",2142,0.458803333333333
"2143",2143,0.459021666666667
"2144",2144,0.459058333333333
"2145",2145,0.458706666666667
"2146",2146,0.458996666666667
"2147",2147,0.459043333333333
"2148",2148,0.458913333333333
"2149",2149,0.459275
"2150",2150,0.459141666666667
"2151",2151,0.458995
